score,source_path,npz_path,window_fine_bins,z_start,z_end,hits,particles,noise_fraction,rank,span_us,scaled_time_span,image
0.09375408338848445,data I05/sync__I05-W0044_r001.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r001.particles.npz,2048000,36106240000,36108288000,1511,100,0.01588352084712111,1,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_01_sync__I05-W0044_r001_z36106240000_36108288000.png
0.10708307692307693,data I05/sync__I05-W0044_r002.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r002.particles.npz,2048000,9062400000,9064448000,1508,100,0.019230769230769232,2,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_02_sync__I05-W0044_r002_z9062400000_9064448000.png
0.10814922636103153,data I05/sync__I05-W0044_r000.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r000.particles.npz,2048000,37138432000,37140480000,1396,100,0.02005730659025788,3,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_03_sync__I05-W0044_r000_z37138432000_37140480000.png
0.10840265193370166,data I05/sync__I05-W0044_r001.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r001.particles.npz,2048000,17977344000,17979392000,724,100,0.023480662983425413,4,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_04_sync__I05-W0044_r001_z17977344000_17979392000.png
0.11230597014925374,data I05/sync__I05-W0044_r002.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r002.particles.npz,2048000,7301120000,7303168000,1675,100,0.019701492537313434,5,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_05_sync__I05-W0044_r002_z7301120000_7303168000.png
0.1156009756097561,data I05/sync__I05-W0044_r000.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data I05/sync__I05-W0044_r000.particles.npz,1024000,17188864000,17189888000,902,100,0.024390243902439025,6,1600.0,102400.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_06_sync__I05-W0044_r000_z17188864000_17189888000.png
0.14288857142857142,data M07/sync__M07-W0044_r002.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data M07/sync__M07-W0044_r002.particles.npz,2048000,4096000000,4098048000,448,100,0.033482142857142856,7,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_07_sync__M07-W0044_r002_z4096000000_4098048000.png
0.17040347826086957,data M07/sync__M07-W0044_r002.t3pa,local_data/processed/particles_aligned_time_eps5_v001/data M07/sync__M07-W0044_r002.particles.npz,2048000,9314304000,9316352000,368,100,0.04076086956521739,8,3200.0,204800.0,docs/assets/native_grid_dbscan_aligned_time_eps5_approx_100_particle_windows/approx100_window_08_sync__M07-W0044_r002_z9314304000_9316352000.png
